Wavenumber(cm-1),Transmittance(%),Absorbance(A.U.)
1.105000000000000000e+03,8.497720762720067000e+01,2.070697544039902471e+00
1.105500000000000000e+03,8.468363725445748003e+01,2.072200496830990613e+00
1.106000000000000000e+03,8.438374918216736376e+01,2.073741182758893409e+00
1.106500000000000000e+03,8.407778461153485239e+01,2.075318740172741094e+00
1.107000000000000000e+03,8.376603671622603997e+01,2.076932032164041875e+00
1.107500000000000000e+03,8.344883281165948574e+01,2.078579733364609883e+00
1.108000000000000000e+03,8.312651235773711278e+01,2.080260440303635328e+00
1.108500000000000000e+03,8.279940296880899098e+01,2.081972794716165698e+00
1.109000000000000000e+03,8.246779721774423422e+01,2.083715605642458168e+00
1.109500000000000000e+03,8.213193341099626821e+01,2.085487953626554258e+00
1.110000000000000000e+03,8.179198357815633358e+01,2.087289259389506046e+00
1.110500000000000000e+03,8.144805160436472136e+01,2.089119300398983192e+00
1.111000000000000000e+03,8.110018374240974026e+01,2.090978161840332916e+00
1.111500000000000000e+03,8.074839274590894433e+01,2.092866113313015308e+00
1.112000000000000000e+03,8.039269568604677829e+01,2.094783408556902149e+00
1.112500000000000000e+03,8.003316428248749048e+01,2.096730012004497379e+00
1.113000000000000000e+03,7.966998539233142651e+01,2.098705262463282484e+00
1.113500000000000000e+03,7.930352819483815097e+01,2.100707490595845162e+00
1.114000000000000000e+03,7.893441355470059762e+01,2.102733613286572378e+00
1.114500000000000000e+03,7.856357998034411594e+01,2.104778734866161294e+00
1.115000000000000000e+03,7.819233948207286744e+01,2.106835792766602822e+00
1.115500000000000000e+03,7.782241554980731735e+01,2.108895293145860439e+00
1.116000000000000000e+03,7.745595465866948359e+01,2.110945188931333316e+00
1.116500000000000000e+03,7.709550262399658038e+01,2.112970955834255538e+00
1.117000000000000000e+03,7.674393837250697459e+01,2.114955917288355192e+00
1.117500000000000000e+03,7.640436087792667763e+01,2.116881852796427488e+00
1.118000000000000000e+03,7.607993045819780775e+01,2.118729893042708312e+00
1.118500000000000000e+03,7.577367307640666638e+01,2.120481660115605571e+00
1.119000000000000000e+03,7.548826460798936466e+01,2.122120558465277362e+00
1.119500000000000000e+03,7.522581928309975297e+01,2.123633073668416582e+00
1.120000000000000000e+03,7.498771034291956994e+01,2.125009906842904694e+00
1.120500000000000000e+03,7.477444944393064929e+01,2.126246775947505441e+00
1.121000000000000000e+03,7.458564391577303354e+01,2.127344756550794802e+00
1.121500000000000000e+03,7.442003889391168059e+01,2.128310107340461332e+00
1.122000000000000000e+03,7.427563750625455441e+01,2.129153611967780524e+00
1.122500000000000000e+03,7.414988024036648540e+01,2.129889546064998918e+00
1.123000000000000000e+03,7.403985725176332267e+01,2.130534427234520578e+00
1.123500000000000000e+03,7.394252595762365843e+01,2.131105717534622190e+00
1.124000000000000000e+03,7.385491019720132044e+01,2.131620625596987839e+00
1.124500000000000000e+03,7.377426459810821768e+01,2.132095110971688801e+00
1.125000000000000000e+03,7.369819620215579903e+01,2.132543141571571432e+00
1.125500000000000000e+03,7.362474289484899259e+01,2.132976208803053275e+00
1.126000000000000000e+03,7.355241358811922225e+01,2.133403071531918993e+00
1.126500000000000000e+03,7.348019811011934621e+01,2.133829681462369177e+00
1.127000000000000000e+03,7.340755564611916384e+01,2.134259236997563036e+00
1.127500000000000000e+03,7.333438992437095294e+01,2.134692316601753070e+00
1.128000000000000000e+03,7.326101775198226562e+01,2.135127052351795562e+00
1.128500000000000000e+03,7.318813546289450755e+01,2.135559316764358506e+00
1.129000000000000000e+03,7.311678567113193594e+01,2.135982909122890128e+00
1.129500000000000000e+03,7.304832463059952374e+01,2.136389740195523412e+00
1.130000000000000000e+03,7.298438862877691236e+01,2.136770025597896083e+00
1.130500000000000000e+03,7.292685632728617406e+01,2.137112507253384752e+00
1.131000000000000000e+03,7.287780298968964132e+01,2.137404728294065581e+00
1.131500000000000000e+03,7.283944233071073882e+01,2.137633387885659264e+00
1.132000000000000000e+03,7.281405250488958814e+01,2.137784797384961077e+00
1.132500000000000000e+03,7.280388466305630857e+01,2.137845447023241974e+00
1.133000000000000000e+03,7.281105548304442721e+01,2.137802673286550714e+00
1.133500000000000000e+03,7.283742877980931496e+01,2.137645393553256667e+00
1.134000000000000000e+03,7.288449505919639648e+01,2.137364850645314895e+00
1.134500000000000000e+03,7.295326081331378987e+01,2.136955291548745972e+00
1.135000000000000000e+03,7.304416056583765737e+01,2.136414497531212930e+00
1.135500000000000000e+03,7.315700354355436730e+01,2.135744091210250328e+00
1.136000000000000000e+03,7.329096330012458793e+01,2.134949570117800288e+00
1.136500000000000000e+03,7.344461322984466278e+01,2.134040051886584077e+00
1.137000000000000000e+03,7.361600480333979135e+01,2.133027755742179732e+00
1.137500000000000000e+03,7.380277986891482556e+01,2.131927279654018292e+00
1.138000000000000000e+03,7.400230463302509065e+01,2.130754754947128848e+00
1.138500000000000000e+03,7.421181157782969251e+01,2.129526966758308770e+00
1.139000000000000000e+03,7.442853656306184007e+01,2.128260520156793234e+00
1.139500000000000000e+03,7.464984112079389433e+01,2.126971112258258412e+00
1.140000000000000000e+03,7.487331362462919060e+01,2.125672946128717822e+00
1.140500000000000000e+03,7.509684673501871544e+01,2.124378298339799631e+00
1.141000000000000000e+03,7.531869163164466840e+01,2.123097232761748998e+00
1.141500000000000000e+03,7.553749168153878202e+01,2.121837440569560584e+00
1.142000000000000000e+03,7.575229927883967207e+01,2.120604180661198601e+00
1.142500000000000000e+03,7.596257975237298865e+01,2.119400294682839192e+00
1.143000000000000000e+03,7.616820570164698267e+01,2.118226274983640245e+00
1.143500000000000000e+03,7.636944415107697637e+01,2.117080370363730424e+00
1.144000000000000000e+03,7.656693774910129946e+01,2.115958721918230978e+00
1.144500000000000000e+03,7.676168008956729238e+01,2.114855528391449635e+00
1.145000000000000000e+03,7.695498426731766983e+01,2.113763246271871843e+00
1.145500000000000000e+03,7.714844313926514019e+01,2.112672833604053224e+00
1.146000000000000000e+03,7.734387956233717887e+01,2.111574047542782662e+00
1.146500000000000000e+03,7.754328520516429535e+01,2.110455803583496603e+00
1.147000000000000000e+03,7.774874741626165076e+01,2.109306599016079087e+00
1.147500000000000000e+03,7.796236503616839286e+01,2.108114994765061478e+00
1.148000000000000000e+03,7.818615582076790815e+01,2.106870139304839018e+00
1.148500000000000000e+03,7.842196004145009169e+01,2.105562307348891604e+00
1.149000000000000000e+03,7.867134649544891545e+01,2.104183416622034564e+00
1.149500000000000000e+03,7.893552821139732600e+01,2.102727480526311421e+00
1.150000000000000000e+03,7.921529523963981489e+01,2.101190954814058376e+00
1.150500000000000000e+03,7.951097089663549866e+01,2.099572943404582670e+00
1.151000000000000000e+03,7.982239573973114943e+01,2.097875241711963490e+00
1.151500000000000000e+03,8.014894068167876640e+01,2.096102213286651583e+00
1.152000000000000000e+03,8.048954750328351793e+01,2.094260514121374595e+00
1.152500000000000000e+03,8.084279214931076751e+01,2.092358695229749266e+00
1.153000000000000000e+03,8.120696408813242329e+01,2.090406725249480679e+00
1.153500000000000000e+03,8.158015398093338888e+01,2.088415479295872235e+00
1.154000000000000000e+03,8.196034199746358695e+01,2.086396238078292775e+00
1.154500000000000000e+03,8.234548016085034305e+01,2.084360233714293464e+00
1.155000000000000000e+03,8.273356378129442135e+01,2.082318267861482219e+00
1.155500000000000000e+03,8.312268897425630598e+01,2.080280416030855672e+00
1.156000000000000000e+03,8.351109511913013250e+01,2.078255821176174578e+00
1.156500000000000000e+03,8.389719266236531325e+01,2.076252571133657021e+00
1.157000000000000000e+03,8.427957778303989755e+01,2.074277648751588821e+00
1.157500000000000000e+03,8.465703610052780448e+01,2.072336940536215977e+00
1.158000000000000000e+03,8.502853786756963927e+01,2.070435288893647918e+00
1.158500000000000000e+03,8.539322705092961030e+01,2.068576573936930174e+00
1.159000000000000000e+03,8.575040645881352930e+01,2.066763812714912163e+00
1.159500000000000000e+03,8.609952072231423870e+01,2.064999266063575867e+00
1.160000000000000000e+03,8.644013855030155469e+01,2.063284545680707183e+00
1.160500000000000000e+03,8.677193530370124108e+01,2.061620716224057404e+00
1.161000000000000000e+03,8.709467660581535142e+01,2.060008389095350445e+00
1.161500000000000000e+03,8.740820343389550828e+01,2.058447806051126427e+00
1.162000000000000000e+03,8.771241892599684320e+01,2.056938911888335220e+00
1.162500000000000000e+03,8.800727698170203439e+01,2.055481416232379122e+00
1.163000000000000000e+03,8.829277262754933986e+01,2.054074844966451874e+00
1.163500000000000000e+03,8.856893404865847685e+01,2.052718582143601367e+00
1.164000000000000000e+03,8.883581614810658778e+01,2.051411903371846090e+00
1.164500000000000000e+03,8.909349547707665806e+01,2.050154001704198592e+00
1.165000000000000000e+03,8.934206637504027526e+01,2.048944007036562098e+00
1.165500000000000000e+03,8.958163816497594212e+01,2.047780999945534752e+00
1.166000000000000000e+03,8.981233325983457405e+01,2.046664020805913253e+00
1.166500000000000000e+03,9.003428605015847097e+01,2.045592074929055482e+00
1.167000000000000000e+03,9.024764245677808105e+01,2.044564134368402009e+00
1.167500000000000000e+03,9.045256004532163274e+01,2.043579136954274400e+00
1.168000000000000000e+03,9.064920860981675332e+01,2.042635983050986592e+00
1.168500000000000000e+03,9.083777114021599175e+01,2.041733530478068381e+00
1.169000000000000000e+03,9.101844509278511453e+01,2.040870588005536224e+00
1.169500000000000000e+03,9.119144388270558466e+01,2.040045907821196103e+00
1.170000000000000000e+03,9.135699851492296375e+01,2.039258177375586900e+00
1.170500000000000000e+03,9.151535926241490415e+01,2.038506011036036458e+00
1.171000000000000000e+03,9.166679729112580333e+01,2.037787942022766696e+00
1.171500000000000000e+03,9.181160611864524412e+01,2.037102415152989288e+00
1.172000000000000000e+03,9.195010278054147079e+01,2.036447780977322264e+00
1.172500000000000000e+03,9.208262856583243661e+01,2.035822291948391705e+00
1.173000000000000000e+03,9.220954917363155801e+01,2.035224101303540145e+00
1.173500000000000000e+03,9.233125413925074554e+01,2.034651265359371131e+00
1.174000000000000000e+03,9.244815538300856872e+01,2.034101749891209288e+00
1.174500000000000000e+03,9.256068475174370747e+01,2.033573441191097508e+00
1.175000000000000000e+03,9.266929045426212497e+01,2.033064162251125406e+00
1.175500000000000000e+03,9.277443233940877576e+01,2.032571694296523290e+00
1.176000000000000000e+03,9.287657602934741874e+01,2.032093803594312575e+00
1.176500000000000000e+03,9.297618599899602998e+01,2.031628273097687121e+00
1.177000000000000000e+03,9.307371778084097969e+01,2.031172938075362033e+00
1.177500000000000000e+03,9.316960956529960924e+01,2.030725724453015246e+00
1.178000000000000000e+03,9.326427355088276272e+01,2.030284688205528987e+00
1.178500000000000000e+03,9.335808746476898534e+01,2.029848053835062949e+00
1.179000000000000000e+03,9.345138671236585992e+01,2.029414249800824077e+00
1.179500000000000000e+03,9.354445761533975201e+01,2.028981938771984961e+00
1.180000000000000000e+03,9.363753215663454910e+01,2.028550040777197694e+00
1.180500000000000000e+03,9.373078456861085783e+01,2.028117747719361930e+00
1.181000000000000000e+03,9.382432998287637815e+01,2.027684528282090781e+00
1.181500000000000000e+03,9.391822521920711608e+01,2.027250122919156627e+00
1.182000000000000000e+03,9.401247164145812008e+01,2.026814529317496394e+00
1.182500000000000000e+03,9.410701986714668976e+01,2.026377979379810679e+00
1.183000000000000000e+03,9.420177599974013560e+01,2.025940909313108218e+00
1.183500000000000000e+03,9.429660897015092758e+01,2.025503924781561604e+00
1.184000000000000000e+03,9.439135853278943955e+01,2.025067763258176168e+00
1.184500000000000000e+03,9.448584346217701579e+01,2.024633255689813893e+00
1.185000000000000000e+03,9.457986953376536121e+01,2.024201289398673165e+00
1.185500000000000000e+03,9.467323693856802436e+01,2.023772773822458682e+00
1.186000000000000000e+03,9.476574686479875709e+01,2.023348610296342720e+00
1.186500000000000000e+03,9.485720707005333452e+01,2.022929666653584757e+00
1.187000000000000000e+03,9.494743635511129298e+01,2.022516757012899014e+00
1.187500000000000000e+03,9.503626792790124966e+01,2.022110626762533059e+00
1.188000000000000000e+03,9.512355170897915002e+01,2.021711942464070155e+00
1.188500000000000000e+03,9.520915567600977170e+01,2.021321286191398947e+00
1.189000000000000000e+03,9.529296637436951301e+01,2.020939153690420209e+00
1.189500000000000000e+03,9.537488873580032589e+01,2.020565955684047399e+00
1.190000000000000000e+03,9.545484534966092838e+01,2.020202021642114154e+00
1.190500000000000000e+03,9.553277532472817768e+01,2.019847605372564026e+00
1.191000000000000000e+03,9.560863286663010285e+01,2.019502891854963345e+00
1.191500000000000000e+03,9.568238567944344197e+01,2.019168004817817330e+00
1.192000000000000000e+03,9.575401328188046080e+01,2.018843014647601297e+00
1.192500000000000000e+03,9.582350531042267505e+01,2.018527946302655973e+00
1.193000000000000000e+03,9.589085986483306101e+01,2.018222786984122052e+00
1.193500000000000000e+03,9.595608193636988403e+01,2.017927493386089122e+00
1.194000000000000000e+03,9.601918194607067392e+01,2.017641998406645154e+00
1.194500000000000000e+03,9.608017440975801549e+01,2.017366217250375904e+00
1.195000000000000000e+03,9.613907673785135444e+01,2.017100052891601436e+00
1.195500000000000000e+03,9.619590817145797246e+01,2.016843400897228467e+00
1.196000000000000000e+03,9.625068885130973229e+01,2.016596153629829136e+00
1.196500000000000000e+03,9.630343901264380690e+01,2.016358203866672749e+00
1.197000000000000000e+03,9.635417829683075297e+01,2.016129447880220749e+00
1.197500000000000000e+03,9.640292516919235766e+01,2.015909788031142735e+00
1.198000000000000000e+03,9.644969643181084962e+01,2.015699134927270375e+00
1.198500000000000000e+03,9.649450682003113400e+01,2.015497409201823409e+00
1.199000000000000000e+03,9.653736867165041247e+01,2.015304542962494505e+00
1.199500000000000000e+03,9.657829165835362062e+01,2.015120480960025162e+00
1.200000000000000000e+03,9.661728256969840345e+01,2.014945181521215822e+00
1.200500000000000000e+03,9.665434514080524764e+01,2.014778617287191320e+00
1.201000000000000000e+03,9.668947991581610779e+01,2.014620775793431129e+00
1.201500000000000000e+03,9.672268414010876825e+01,2.014471659923721347e+00
1.202000000000000000e+03,9.675395167516801109e+01,2.014331288265924336e+00
1.202500000000000000e+03,9.678327293090109151e+01,2.014199695393383394e+00
1.203000000000000000e+03,9.681063481103188906e+01,2.014076932091861671e+00
1.203500000000000000e+03,9.683602066801195463e+01,2.013963065548277864e+00
1.204000000000000000e+03,9.685941026464224990e+01,2.013858179514044444e+00
1.204500000000000000e+03,9.688077974031027395e+01,2.013762374452624737e+00
1.205000000000000000e+03,9.690010158041289401e+01,2.013675767677927553e+00
1.205500000000000000e+03,9.691734458816031861e+01,2.013598493487353647e+00
1.206000000000000000e+03,9.693247385854402864e+01,2.013530703290706825e+00
1.206500000000000000e+03,9.694545075480540675e+01,2.013472565733703590e+00
1.207000000000000000e+03,9.695623288826533326e+01,2.013424266812501529e+00
1.207500000000000000e+03,9.696477410287235443e+01,2.013386009973466617e+00
1.208000000000000000e+03,9.697102446630037775e+01,2.013358016190290201e+00
1.208500000000000000e+03,9.697493026987859821e+01,2.013340524008574661e+00
1.209000000000000000e+03,9.697643404006811352e+01,2.013333789546069674e+00
1.209500000000000000e+03,9.697547456461174420e+01,2.013338086434913965e+00
1.210000000000000000e+03,9.697198693687464299e+01,2.013353705690454465e+00
1.210500000000000000e+03,9.696590262226257551e+01,2.013380955489542767e+00
