Wavenumber(cm-1),Absorbance(A.U.)
2.782000000000000000e+03,2.658851154830887964e-04
2.783000000000000000e+03,3.300150138574320380e-04
2.784000000000000000e+03,4.083106519321422212e-04
2.785000000000000000e+03,5.035776679973569259e-04
2.786000000000000000e+03,6.191025569932673278e-04
2.787000000000000000e+03,7.587191243301205645e-04
2.788000000000000000e+03,9.268810145035555337e-04
2.789000000000000000e+03,1.128740313318665756e-03
2.790000000000000000e+03,1.370232116302716463e-03
2.791000000000000000e+03,1.658164839464904006e-03
2.792000000000000000e+03,2.000315925116069593e-03
2.793000000000000000e+03,2.405532469091031800e-03
2.794000000000000000e+03,2.883836171554854388e-03
2.795000000000000000e+03,3.446531897546512013e-03
2.796000000000000000e+03,4.106319032198824104e-03
2.797000000000000000e+03,4.877404736371326877e-03
2.798000000000000000e+03,5.775618158591067086e-03
2.799000000000000000e+03,6.818524646058365946e-03
2.800000000000000000e+03,8.025539027820993709e-03
2.801000000000000000e+03,9.418037123120059917e-03
2.802000000000000000e+03,1.101946476223858440e-02
2.803000000000000000e+03,1.285544379950942506e-02
2.804000000000000000e+03,1.495387485048582654e-02
2.805000000000000000e+03,1.734503679820154076e-02
2.806000000000000000e+03,2.006168348614956187e-02
2.807000000000000000e+03,2.313913844632398131e-02
2.808000000000000000e+03,2.661538899715343298e-02
2.809000000000000000e+03,3.053118158650125480e-02
2.810000000000000000e+03,3.493012084832214370e-02
2.811000000000000000e+03,3.985877548962357686e-02
2.812000000000000000e+03,4.536679483209904440e-02
2.813000000000000000e+03,5.150704061026312175e-02
2.814000000000000000e+03,5.833573949175341333e-02
2.815000000000000000e+03,6.591266276096852117e-02
2.816000000000000000e+03,7.430134073057725885e-02
2.817000000000000000e+03,8.356932076691103717e-02
2.818000000000000000e+03,9.378847940293755236e-02
2.819000000000000000e+03,1.050354009579128611e-01
2.820000000000000000e+03,1.173918375080871268e-01
2.821000000000000000e+03,1.309452681215281800e-01
2.822000000000000000e+03,1.457895792020686976e-01
2.823000000000000000e+03,1.620258928806517229e-01
2.824000000000000000e+03,1.797635770551175849e-01
2.825000000000000000e+03,1.991214794771907215e-01
2.826000000000000000e+03,2.202294400113586903e-01
2.827000000000000000e+03,2.432301509722747390e-01
2.828000000000000000e+03,2.682814569115858916e-01
2.829000000000000000e+03,2.955592147521144408e-01
2.830000000000000000e+03,3.252608762973343559e-01
2.831000000000000000e+03,3.576100132327455494e-01
2.832000000000000000e+03,3.928620880356625822e-01
2.833000000000000000e+03,4.313118956953874150e-01
2.834000000000000000e+03,4.733032816668156784e-01
2.835000000000000000e+03,5.192420153649608405e-01
2.836000000000000000e+03,5.696131238114154893e-01
2.837000000000000000e+03,6.250046679398082450e-01
2.838000000000000000e+03,6.861410569185424357e-01
2.839000000000000000e+03,7.539308851757529073e-01
2.840000000000000000e+03,8.295376108201060195e-01
2.841000000000000000e+03,9.144875481841190368e-01
2.842000000000000000e+03,1.010841625375819230e+00
2.843000000000000000e+03,1.121482203127186938e+00
2.844000000000000000e+03,1.250621960615411865e+00
2.845000000000000000e+03,1.404779626603491760e+00
2.846000000000000000e+03,1.594854523870313123e+00
2.847000000000000000e+03,1.841229368175435477e+00
2.848000000000000000e+03,2.189492081349158070e+00
2.849000000000000000e+03,2.783939474244834233e+00
2.850000000000000000e+03,3.000000000000000000e+00
2.851000000000000000e+03,2.811133440814471030e+00
2.852000000000000000e+03,2.203237875698014214e+00
2.853000000000000000e+03,1.850563130662052691e+00
2.854000000000000000e+03,1.602035617791310207e+00
2.855000000000000000e+03,1.410713348645061371e+00
2.856000000000000000e+03,1.255762740403390421e+00
2.857000000000000000e+03,1.126091626386124034e+00
2.858000000000000000e+03,1.015085199204222466e+00
2.859000000000000000e+03,9.184777210197474506e-01
2.860000000000000000e+03,8.333552972807023451e-01
2.861000000000000000e+03,7.576372222767560061e-01
2.862000000000000000e+03,6.897842773784326198e-01
2.863000000000000000e+03,6.286243452900646123e-01
2.864000000000000000e+03,5.732429164545116418e-01
2.865000000000000000e+03,5.229115104927315461e-01
2.866000000000000000e+03,4.770392767962909897e-01
2.867000000000000000e+03,4.351393162175349882e-01
2.868000000000000000e+03,3.968046617029958867e-01
2.869000000000000000e+03,3.616907776139084429e-01
2.870000000000000000e+03,3.295025682415884116e-01
2.871000000000000000e+03,2.999845741571154356e-01
2.872000000000000000e+03,2.729134663882186729e-01
2.873000000000000000e+03,2.480922259868905133e-01
2.874000000000000000e+03,2.253455793820073882e-01
2.875000000000000000e+03,2.045163828831186859e-01
2.876000000000000000e+03,1.854627339841032896e-01
2.877000000000000000e+03,1.680556458724267177e-01
2.878000000000000000e+03,1.521771631490660415e-01
2.879000000000000000e+03,1.377188266329774091e-01
2.880000000000000000e+03,1.245804168475785900e-01
2.881000000000000000e+03,1.126689217743876981e-01
2.882000000000000000e+03,1.018976863553475720e-01
2.883000000000000000e+03,9.218571016991439215e-02
2.884000000000000000e+03,8.345706650591400155e-02
2.885000000000000000e+03,7.564042125378866999e-02
2.886000000000000000e+03,6.866863409188339595e-02
2.887000000000000000e+03,6.247842759391408762e-02
2.888000000000000000e+03,5.701011239739228742e-02
2.889000000000000000e+03,5.220735858515568317e-02
2.890000000000000000e+03,4.801700507111461569e-02
2.891000000000000000e+03,4.438890013479346308e-02
2.892000000000000000e+03,4.127576738294291836e-02
2.893000000000000000e+03,3.863309237848611133e-02
2.894000000000000000e+03,3.641902600186708305e-02
2.895000000000000000e+03,3.459430132172847117e-02
2.896000000000000000e+03,3.312216136705359304e-02
2.897000000000000000e+03,3.196829572193160551e-02
2.898000000000000000e+03,3.110078431323737291e-02
2.899000000000000000e+03,3.049004713428882241e-02
2.900000000000000000e+03,3.010879894595186457e-02
2.901000000000000000e+03,2.993200822224717506e-02
2.902000000000000000e+03,2.993685976214854882e-02
2.903000000000000000e+03,3.010272047586837196e-02
2.904000000000000000e+03,3.041110787696665874e-02
2.905000000000000000e+03,3.084566077727934896e-02
2.906000000000000000e+03,3.139211159807886453e-02
2.907000000000000000e+03,3.203825958788875106e-02
2.908000000000000000e+03,3.277394408630462941e-02
2.909000000000000000e+03,3.359101680640264043e-02
2.910000000000000000e+03,3.448331193864517807e-02
2.911000000000000000e+03,3.544661271931603963e-02
2.912000000000000000e+03,3.647861296821797161e-02
2.913000000000000000e+03,3.757887199394560618e-02
2.914000000000000000e+03,3.874876119873249536e-02
2.915000000000000000e+03,3.999140069423390287e-02
2.916000000000000000e+03,4.131158426739545142e-02
2.917000000000000000e+03,4.271569111144168929e-02
2.918000000000000000e+03,4.421158285774695607e-02
2.919000000000000000e+03,4.580848460406028444e-02
2.920000000000000000e+03,4.751684882523843356e-02
2.921000000000000000e+03,4.934820126491779035e-02
2.922000000000000000e+03,5.131496813046010352e-02
2.923000000000000000e+03,5.343028413943762267e-02
2.924000000000000000e+03,5.570778118561436898e-02
2.925000000000000000e+03,5.816135759986162945e-02
2.926000000000000000e+03,6.080492817386340398e-02
2.927000000000000000e+03,6.365215529296608388e-02
2.928000000000000000e+03,6.671616169472227575e-02
2.929000000000000000e+03,7.000922554231125972e-02
2.930000000000000000e+03,7.354245869308084771e-02
2.931000000000000000e+03,7.732546927341954479e-02
2.932000000000000000e+03,8.136600996878784464e-02
2.933000000000000000e+03,8.566961383369187111e-02
2.934000000000000000e+03,9.023921995645878269e-02
2.935000000000000000e+03,9.507479201650803624e-02
2.936000000000000000e+03,1.001729336868351083e-01
2.937000000000000000e+03,1.055265059988608201e-01
2.938000000000000000e+03,1.111242532313629905e-01
2.939000000000000000e+03,1.169504456280734406e-01
2.940000000000000000e+03,1.229845492875325519e-01
2.941000000000000000e+03,1.292009358712677969e-01
2.942000000000000000e+03,1.355686472673991450e-01
2.943000000000000000e+03,1.420512328958150050e-01
2.944000000000000000e+03,1.486066797490654956e-01
2.945000000000000000e+03,1.551874572521427798e-01
2.946000000000000000e+03,1.617407002336077593e-01
2.947000000000000000e+03,1.682085532939010530e-01
2.948000000000000000e+03,1.745286981468863186e-01
2.949000000000000000e+03,1.806350816061674802e-01
2.950000000000000000e+03,1.864588553652073433e-01
2.951000000000000000e+03,1.919295293221643384e-01
2.952000000000000000e+03,1.969763279484793017e-01
2.953000000000000000e+03,2.015297245086440370e-01
2.954000000000000000e+03,2.055231116977140893e-01
2.955000000000000000e+03,2.088945508620658753e-01
2.956000000000000000e+03,2.115885272228319458e-01
2.957000000000000000e+03,2.135576274844630529e-01
2.958000000000000000e+03,2.147640508791865965e-01
2.959000000000000000e+03,2.151808666426122674e-01
2.960000000000000000e+03,2.147929409164275327e-01
2.961000000000000000e+03,2.135974738489763158e-01
2.962000000000000000e+03,2.116041117787714754e-01
2.963000000000000000e+03,2.088346273929542196e-01
2.964000000000000000e+03,2.053221895568895228e-01
2.965000000000000000e+03,2.011102708815892814e-01
2.966000000000000000e+03,1.962512622115168970e-01
2.967000000000000000e+03,1.908048771146624301e-01
2.968000000000000000e+03,1.848364352915561337e-01
2.969000000000000000e+03,1.784151118753920517e-01
2.970000000000000000e+03,1.716122310980618959e-01
2.971000000000000000e+03,1.644996695830378552e-01
2.972000000000000000e+03,1.571484186645339953e-01
2.973000000000000000e+03,1.496273385864548278e-01
2.974000000000000000e+03,1.420021218181699574e-01
2.975000000000000000e+03,1.343344691745773645e-01
2.976000000000000000e+03,1.266814715855562046e-01
2.977000000000000000e+03,1.190951824263271064e-01
2.978000000000000000e+03,1.116223601609214189e-01
2.979000000000000000e+03,1.043043583114013906e-01
2.980000000000000000e+03,9.717713897816948609e-02
2.981000000000000000e+03,9.027138680624102740e-02
2.982000000000000000e+03,8.361270195466996569e-02
2.983000000000000000e+03,7.722185288318361707e-02
2.984000000000000000e+03,7.111507230406899360e-02
2.985000000000000000e+03,6.530438222262535675e-02
2.986000000000000000e+03,5.979793644392050744e-02
2.987000000000000000e+03,5.460037115658122886e-02
2.988000000000000000e+03,4.971315616344962329e-02
2.989000000000000000e+03,4.513494099697079598e-02
2.990000000000000000e+03,4.086189154135944079e-02
2.991000000000000000e+03,3.688801390640095157e-02
2.992000000000000000e+03,3.320546319031714155e-02
2.993000000000000000e+03,2.980483546610313006e-02
2.994000000000000000e+03,2.667544186195658362e-02
2.995000000000000000e+03,2.380556401464173355e-02
2.996000000000000000e+03,2.118269048421295153e-02
2.997000000000000000e+03,1.879373395480032904e-02
2.998000000000000000e+03,1.662522923010700815e-02
2.999000000000000000e+03,1.466351218068084883e-02
3.000000000000000000e+03,1.289487992566873409e-02
3.001000000000000000e+03,1.130573264385037469e-02
3.002000000000000000e+03,9.882697513315052973e-03
3.003000000000000000e+03,8.612735379592839635e-03
3.004000000000000000e+03,7.483230849602007240e-03
3.005000000000000000e+03,6.482066603024971840e-03
3.006000000000000000e+03,5.597682802090719889e-03
3.007000000000000000e+03,4.819122562879973870e-03
3.008000000000000000e+03,4.136064523584392916e-03
3.009000000000000000e+03,3.538843604983021862e-03
3.010000000000000000e+03,3.018461103455161165e-03
3.011000000000000000e+03,2.566585285336930866e-03
3.012000000000000000e+03,2.175543662187973126e-03
3.013000000000000000e+03,1.838308119191500722e-03
3.014000000000000000e+03,1.548474043785219578e-03
3.015000000000000000e+03,1.300234559753254970e-03
3.016000000000000000e+03,1.088350915077640479e-03
3.017000000000000000e+03,9.081200019582791327e-04
3.018000000000000000e+03,7.553399070878707988e-04
3.019000000000000000e+03,6.262743021983041558e-04
3.020000000000000000e+03,5.176163918543252862e-04
3.021000000000000000e+03,4.264530401292265793e-04
3.022000000000000000e+03,3.502296027060314287e-04
3.023000000000000000e+03,2.867158983312911857e-04
3.024000000000000000e+03,2.339736653345081407e-04
3.025000000000000000e+03,1.903257666804325510e-04
3.026000000000000000e+03,1.543273318933557903e-04
3.027000000000000000e+03,1.247389570127044323e-04
3.028000000000000000e+03,1.005020249269517052e-04
3.029000000000000000e+03,8.071615813531884953e-05
3.030000000000000000e+03,6.461877405983251776e-05
3.031000000000000000e+03,5.156667910766188356e-05
3.032000000000000000e+03,4.101961122926489622e-05
3.033000000000000000e+03,3.252562106270673326e-05
3.034000000000000000e+03,2.570816816427345941e-05
3.035000000000000000e+03,2.025480050060757264e-05
3.036000000000000000e+03,1.590728154288179041e-05
3.037000000000000000e+03,1.245302917385338048e-05
3.038000000000000000e+03,9.717733480796297840e-06
3.039000000000000000e+03,7.559025673842256765e-06
3.040000000000000000e+03,5.861077269075920526e-06
3.041000000000000000e+03,4.530016744386244909e-06
3.042000000000000000e+03,3.490059695909764059e-06
3.043000000000000000e+03,2.680257707110555998e-06
3.044000000000000000e+03,2.051780370937450471e-06
3.045000000000000000e+03,1.565653963364610490e-06
3.046000000000000000e+03,1.190888952562474401e-06
3.047000000000000000e+03,9.029367067370230870e-07
3.048000000000000000e+03,6.824233762525722113e-07
3.049000000000000000e+03,5.141158767596465395e-07
3.050000000000000000e+03,3.860812078926301183e-07
3.051000000000000000e+03,2.890059815907619623e-07
3.052000000000000000e+03,2.156480407577987535e-07
3.053000000000000000e+03,1.603964370211485857e-07
3.054000000000000000e+03,1.189198712836514460e-07
3.055000000000000000e+03,8.788700345263578129e-08
3.056000000000000000e+03,6.474487546093143919e-08
3.057000000000000000e+03,4.754410309892875830e-08
3.058000000000000000e+03,3.480153831780796736e-08
3.059000000000000000e+03,2.539280918867348191e-08
3.060000000000000000e+03,1.846858332932299618e-08
3.061000000000000000e+03,1.338958011132262982e-08
3.062000000000000000e+03,9.676334622454874079e-09
3.063000000000000000e+03,6.970522825611169537e-09
3.064000000000000000e+03,5.005303060912069668e-09
3.065000000000000000e+03,3.582663277157394077e-09
3.066000000000000000e+03,2.556184375279713095e-09
3.067000000000000000e+03,1.817979322638052508e-09
3.068000000000000000e+03,1.288832152113172924e-09
3.069000000000000000e+03,9.107818943476786444e-10
3.070000000000000000e+03,6.415685760430278606e-10
3.071000000000000000e+03,4.504869810517675432e-10
3.072000000000000000e+03,3.153060035288035579e-10
3.073000000000000000e+03,2.199849191697467177e-10
3.074000000000000000e+03,1.529905091501859715e-10
3.075000000000000000e+03,1.060587173640215042e-10
3.076000000000000000e+03,7.328915252458045870e-11
3.077000000000000000e+03,5.048272910812556802e-11
3.078000000000000000e+03,3.466227305182201235e-11
3.079000000000000000e+03,2.372368967940019502e-11
3.080000000000000000e+03,1.618527534219538211e-11
3.081000000000000000e+03,1.100697311073872697e-11
3.082000000000000000e+03,7.461364859295827046e-12
3.083000000000000000e+03,5.041966844032685913e-12
3.084000000000000000e+03,3.395950187723428826e-12
3.085000000000000000e+03,2.280176047975146503e-12
3.086000000000000000e+03,1.526112569649740180e-12
3.087000000000000000e+03,1.018074513581268548e-12
3.088000000000000000e+03,6.770140004164204584e-13
3.089000000000000000e+03,4.487521465534882736e-13
3.090000000000000000e+03,2.966515921798418276e-13
3.091000000000000000e+03,1.953992523340275511e-13
3.092000000000000000e+03,1.283417816466680961e-13
3.093000000000000000e+03,8.393286066166183446e-14
3.094000000000000000e+03,5.484501741648273310e-14
3.095000000000000000e+03,3.552713678800500929e-14
3.096000000000000000e+03,2.309263891220325604e-14
3.097000000000000000e+03,1.487698852997709764e-14
3.098000000000000000e+03,9.547918011776346248e-15
3.099000000000000000e+03,6.217248937900876626e-15
