Wavenumber(cm-1),Transmittance(%),Absorbance(A.U.)
3.279000000000000000e+03,9.994900448356877121e+01,2.000221527203151606e+00
3.280000000000000000e+03,9.994924740440087874e+01,2.000220471674392098e+00
3.281000000000000000e+03,9.994948841737809175e+01,2.000219424438093530e+00
3.282000000000000000e+03,9.994972754314996166e+01,2.000218385404471722e+00
3.283000000000000000e+03,9.994996480208190803e+01,2.000217354484976617e+00
3.284000000000000000e+03,9.995020021425999346e+01,2.000216331592275409e+00
3.285000000000000000e+03,9.995043379949558471e+01,2.000215316640228114e+00
3.286000000000000000e+03,9.995066557732984336e+01,2.000214309543871138e+00
3.287000000000000000e+03,9.995089556703827327e+01,2.000213310219396856e+00
3.288000000000000000e+03,9.995112378763506911e+01,2.000212318584133175e+00
3.289000000000000000e+03,9.995135025787742222e+01,2.000211334556526221e+00
3.290000000000000000e+03,9.995157499626971287e+01,2.000210358056122129e+00
3.291000000000000000e+03,9.995179802106770239e+01,2.000209389003547944e+00
3.292000000000000000e+03,9.995201935028249807e+01,2.000208427320495197e+00
3.293000000000000000e+03,9.995223900168461739e+01,2.000207472929701691e+00
3.294000000000000000e+03,9.995245699280785345e+01,2.000206525754934628e+00
3.295000000000000000e+03,9.995267334095308343e+01,2.000205585720974621e+00
3.296000000000000000e+03,9.995288806319204866e+01,2.000204652753598822e+00
3.297000000000000000e+03,9.995310117637100689e+01,2.000203726779564928e+00
3.298000000000000000e+03,9.995331269711438438e+01,2.000202807726595200e+00
3.299000000000000000e+03,9.995352264182831448e+01,2.000201895523361806e+00
3.300000000000000000e+03,9.995373102670406240e+01,2.000200990099471721e+00
3.301000000000000000e+03,9.995393786772150690e+01,2.000200091385450296e+00
3.302000000000000000e+03,9.995414318065246562e+01,2.000199199312728826e+00
3.303000000000000000e+03,9.995434698106396354e+01,2.000198313813628115e+00
3.304000000000000000e+03,9.995454928432144470e+01,2.000197434821346487e+00
3.305000000000000000e+03,9.995475010559201223e+01,2.000196562269945577e+00
3.306000000000000000e+03,9.995494945984746948e+01,2.000195696094334341e+00
3.307000000000000000e+03,9.995514736186736116e+01,2.000194836230259732e+00
3.308000000000000000e+03,9.995534382624205705e+01,2.000193982614290711e+00
3.309000000000000000e+03,9.995553886737555160e+01,2.000193135183807147e+00
3.310000000000000000e+03,9.995573249948849082e+01,2.000192293876985161e+00
3.311000000000000000e+03,9.995592473662090072e+01,2.000191458632788244e+00
3.312000000000000000e+03,9.995611559263502954e+01,2.000190629390951269e+00
3.313000000000000000e+03,9.995630508121806201e+01,2.000189806091971612e+00
3.314000000000000000e+03,9.995649321588476255e+01,2.000188988677095381e+00
3.315000000000000000e+03,9.995668000998020375e+01,2.000188177088308539e+00
3.316000000000000000e+03,9.995686547668222488e+01,2.000187371268321801e+00
3.317000000000000000e+03,9.995704962900410351e+01,2.000186571160563531e+00
3.318000000000000000e+03,9.995723247979692871e+01,2.000185776709166863e+00
3.319000000000000000e+03,9.995741404175213063e+01,2.000184987858958596e+00
3.320000000000000000e+03,9.995759432740389627e+01,2.000184204555450318e+00
3.321000000000000000e+03,9.995777334913144330e+01,2.000183426744826409e+00
3.322000000000000000e+03,9.995795111916143583e+01,2.000182654373935609e+00
3.323000000000000000e+03,9.995812764957022978e+01,2.000181887390280355e+00
3.324000000000000000e+03,9.995830295228608975e+01,2.000181125742006571e+00
3.325000000000000000e+03,9.995847703909144855e+01,2.000180369377893896e+00
3.326000000000000000e+03,9.995864992162499618e+01,2.000179618247348134e+00
3.327000000000000000e+03,9.995882161138389677e+01,2.000178872300390154e+00
3.328000000000000000e+03,9.995899211972577802e+01,2.000178131487647004e+00
3.329000000000000000e+03,9.995916145787086293e+01,2.000177395760343924e+00
3.330000000000000000e+03,9.995932963690393080e+01,2.000176665070294568e+00
3.331000000000000000e+03,9.995949666777633524e+01,2.000175939369893907e+00
3.332000000000000000e+03,9.995966256130795102e+01,2.000175218612107120e+00
3.333000000000000000e+03,9.995982732818906413e+01,2.000174502750463823e+00
3.334000000000000000e+03,9.995999097898226182e+01,2.000173791739049189e+00
3.335000000000000000e+03,9.996015352412430843e+01,2.000173085532494177e+00
3.336000000000000000e+03,9.996031497392793597e+01,2.000172384085970645e+00
3.337000000000000000e+03,9.996047533858360623e+01,2.000171687355180694e+00
3.338000000000000000e+03,9.996063462816135825e+01,2.000170995296351784e+00
3.339000000000000000e+03,9.996079285261241409e+01,2.000170307866226072e+00
3.340000000000000000e+03,9.996095002177098365e+01,2.000169625022055975e+00
3.341000000000000000e+03,9.996110614535588468e+01,2.000168946721595287e+00
3.342000000000000000e+03,9.996126123297217703e+01,2.000168272923091628e+00
3.343000000000000000e+03,9.996141529411278270e+01,2.000167603585281562e+00
3.344000000000000000e+03,9.996156833816009168e+01,2.000166938667381711e+00
3.345000000000000000e+03,9.996172037438752511e+01,2.000166278129081654e+00
3.346000000000000000e+03,9.996187141196102743e+01,2.000165621930539483e+00
3.347000000000000000e+03,9.996202145994062960e+01,2.000164970032373368e+00
3.348000000000000000e+03,9.996217052728188435e+01,2.000164322395655780e+00
3.349000000000000000e+03,9.996231862283735836e+01,2.000163678981906834e+00
3.350000000000000000e+03,9.996246575535808176e+01,2.000163039753088512e+00
3.351000000000000000e+03,9.996261193349492657e+01,2.000162404671597560e+00
3.352000000000000000e+03,9.996275716579997095e+01,2.000161773700260603e+00
3.353000000000000000e+03,9.996290146072796290e+01,2.000161146802328815e+00
3.354000000000000000e+03,9.996304482663758506e+01,2.000160523941468593e+00
3.355000000000000000e+03,9.996318727179277630e+01,2.000159905081759781e+00
3.356000000000000000e+03,9.996332880436406754e+01,2.000159290187688566e+00
3.357000000000000000e+03,9.996346943242988914e+01,2.000158679224140368e+00
3.358000000000000000e+03,9.996360916397770779e+01,2.000158072156397626e+00
3.359000000000000000e+03,9.996374800690543339e+01,2.000157468950130912e+00
3.360000000000000000e+03,9.996388596902251322e+01,2.000156869571396268e+00
3.361000000000000000e+03,9.996402305805116839e+01,2.000156273986628097e+00
3.362000000000000000e+03,9.996415928162758746e+01,2.000155682162635618e+00
3.363000000000000000e+03,9.996429464730307757e+01,2.000155094066596639e+00
3.364000000000000000e+03,9.996442916254524391e+01,2.000154509666053126e+00
3.365000000000000000e+03,9.996456283473902715e+01,2.000153928928906755e+00
3.366000000000000000e+03,9.996469567118791133e+01,2.000153351823413139e+00
3.367000000000000000e+03,9.996482767911493283e+01,2.000152778318176505e+00
3.368000000000000000e+03,9.996495886566384570e+01,2.000152208382147911e+00
3.369000000000000000e+03,9.996508923790004530e+01,2.000151641984617257e+00
3.370000000000000000e+03,9.996521880281176209e+01,2.000151079095210616e+00
3.371000000000000000e+03,9.996534756731097104e+01,2.000150519683886241e+00
3.372000000000000000e+03,9.996547553823441490e+01,2.000149963720928348e+00
3.373000000000000000e+03,9.996560272234466993e+01,2.000149411176944003e+00
3.374000000000000000e+03,9.996572912633102703e+01,2.000148862022859575e+00
3.375000000000000000e+03,9.996585475681054334e+01,2.000148316229914069e+00
3.376000000000000000e+03,9.996597962032888063e+01,2.000147773769658244e+00
3.377000000000000000e+03,9.996610372336135697e+01,2.000147234613948388e+00
3.378000000000000000e+03,9.996622707231377092e+01,2.000146698734941886e+00
3.379000000000000000e+03,9.996634967352336787e+01,2.000146166105095880e+00
3.380000000000000000e+03,9.996647153325967849e+01,2.000145636697160167e+00
3.381000000000000000e+03,9.996659265772542824e+01,2.000145110484176758e+00
3.382000000000000000e+03,9.996671305305741839e+01,2.000144587439473209e+00
3.383000000000000000e+03,9.996683272532730768e+01,2.000144067536659964e+00
3.384000000000000000e+03,9.996695168054250757e+01,2.000143550749627686e+00
3.385000000000000000e+03,9.996706992464702068e+01,2.000143037052541928e+00
3.386000000000000000e+03,9.996718746352216556e+01,2.000142526419841360e+00
3.387000000000000000e+03,9.996730430298748615e+01,2.000142018826233326e+00
3.388000000000000000e+03,9.996742044880146238e+01,2.000141514246689400e+00
3.389000000000000000e+03,9.996753590666230593e+01,2.000141012656444506e+00
3.390000000000000000e+03,9.996765068220875605e+01,2.000140514030991579e+00
3.391000000000000000e+03,9.996776478102077590e+01,2.000140018346078907e+00
3.392000000000000000e+03,9.996787820862033414e+01,2.000139525577707911e+00
3.393000000000000000e+03,9.996799097047214389e+01,2.000139035702126922e+00
3.394000000000000000e+03,9.996810307198434487e+01,2.000138548695832519e+00
3.395000000000000000e+03,9.996821451850922813e+01,2.000138064535561977e+00
3.396000000000000000e+03,9.996832531534396082e+01,2.000137583198294156e+00
3.397000000000000000e+03,9.996843546773123990e+01,2.000137104661242837e+00
3.398000000000000000e+03,9.996854498085998841e+01,2.000136628901857172e+00
3.399000000000000000e+03,9.996865385986602348e+01,2.000136155897815904e+00
3.400000000000000000e+03,9.996876210983270994e+01,2.000135685627026483e+00
3.401000000000000000e+03,9.996886973579158564e+01,2.000135218067621956e+00
3.402000000000000000e+03,9.996897674272308620e+01,2.000134753197956972e+00
3.403000000000000000e+03,9.996908313555705661e+01,2.000134290996605557e+00
3.404000000000000000e+03,9.996918891917344752e+01,2.000133831442360233e+00
3.405000000000000000e+03,9.996929409840295477e+01,2.000133374514226237e+00
3.406000000000000000e+03,9.996939867802751678e+01,2.000132920191421082e+00
3.407000000000000000e+03,9.996950266278101083e+01,2.000132468453371892e+00
3.408000000000000000e+03,9.996960605734980732e+01,2.000132019279711404e+00
3.409000000000000000e+03,9.996970886637330977e+01,2.000131572650276635e+00
3.410000000000000000e+03,9.996981109444458014e+01,2.000131128545106662e+00
3.411000000000000000e+03,9.996991274611087874e+01,2.000130686944439073e+00
3.412000000000000000e+03,9.997001382587421858e+01,2.000130247828708629e+00
3.413000000000000000e+03,9.997011433819187687e+01,2.000129811178544159e+00
3.414000000000000000e+03,9.997021428747699190e+01,2.000129376974766338e+00
3.415000000000000000e+03,9.997031367809907465e+01,2.000128945198386354e+00
3.416000000000000000e+03,9.997041251438450615e+01,2.000128515830601028e+00
3.417000000000000000e+03,9.997051080061707751e+01,2.000128088852794583e+00
3.418000000000000000e+03,9.997060854103848726e+01,2.000127664246531989e+00
3.419000000000000000e+03,9.997070573984883879e+01,2.000127241993561178e+00
3.420000000000000000e+03,9.997080240120715189e+01,2.000126822075807276e+00
3.421000000000000000e+03,9.997089852923184594e+01,2.000126404475371711e+00
3.422000000000000000e+03,9.997099412800120888e+01,2.000125989174531327e+00
3.423000000000000000e+03,9.997108920155385192e+01,2.000125576155735274e+00
3.424000000000000000e+03,9.997118375388924960e+01,2.000125165401601901e+00
3.425000000000000000e+03,9.997127778896810923e+01,2.000124756894919198e+00
3.426000000000000000e+03,9.997137131071289673e+01,2.000124350618640801e+00
3.427000000000000000e+03,9.997146432300823449e+01,2.000123946555884658e+00
3.428000000000000000e+03,9.997155682970137036e+01,2.000123544689931698e+00
3.429000000000000000e+03,9.997164883460263241e+01,2.000123145004222724e+00
3.430000000000000000e+03,9.997174034148581256e+01,2.000122747482358410e+00
3.431000000000000000e+03,9.997183135408860721e+01,2.000122352108095303e+00
3.432000000000000000e+03,9.997192187611304348e+01,2.000121958865344940e+00
3.433000000000000000e+03,9.997201191122590558e+01,2.000121567738172956e+00
3.434000000000000000e+03,9.997210146305911849e+01,2.000121178710795977e+00
3.435000000000000000e+03,9.997219053521014587e+01,2.000120791767579842e+00
3.436000000000000000e+03,9.997227913124240217e+01,2.000120406893039604e+00
3.437000000000000000e+03,9.997236725468565055e+01,2.000120024071835534e+00
3.438000000000000000e+03,9.997245490903637233e+01,2.000119643288773119e+00
3.439000000000000000e+03,9.997254209775812228e+01,2.000119264528801288e+00
3.440000000000000000e+03,9.997262882428196917e+01,2.000118887777008858e+00
3.441000000000000000e+03,9.997271509200680839e+01,2.000118513018626309e+00
3.442000000000000000e+03,9.997280090429975985e+01,2.000118140239020459e+00
3.443000000000000000e+03,9.997288626449648063e+01,2.000117769423696235e+00
3.444000000000000000e+03,9.997297117590161974e+01,2.000117400558292680e+00
3.445000000000000000e+03,9.997305564178903126e+01,2.000117033628582508e+00
3.446000000000000000e+03,9.997313966540225749e+01,2.000116668620471216e+00
3.447000000000000000e+03,9.997322324995477061e+01,2.000116305519993531e+00
3.448000000000000000e+03,9.997330639863035628e+01,2.000115944313314742e+00
3.449000000000000000e+03,9.997338911458342636e+01,2.000115584986726258e+00
3.450000000000000000e+03,9.997347140093937412e+01,2.000115227526646500e+00
3.451000000000000000e+03,9.997355326079487270e+01,2.000114871919619564e+00
3.452000000000000000e+03,9.997363469721818774e+01,2.000114518152310783e+00
3.453000000000000000e+03,9.997371571324954687e+01,2.000114166211509392e+00
3.454000000000000000e+03,9.997379631190135285e+01,2.000113816084124529e+00
3.455000000000000000e+03,9.997387649615860994e+01,2.000113467757185237e+00
3.456000000000000000e+03,9.997395626897913701e+01,2.000113121217837797e+00
3.457000000000000000e+03,9.997403563329389442e+01,2.000112776453345287e+00
3.458000000000000000e+03,9.997411459200728245e+01,2.000112433451087135e+00
3.459000000000000000e+03,9.997419314799746815e+01,2.000112092198556013e+00
3.460000000000000000e+03,9.997427130411658425e+01,2.000111752683357835e+00
3.461000000000000000e+03,9.997434906319109871e+01,2.000111414893210426e+00
3.462000000000000000e+03,9.997442642802205626e+01,2.000111078815941745e+00
3.463000000000000000e+03,9.997450340138536262e+01,2.000110744439488997e+00
3.464000000000000000e+03,9.997457998603206875e+01,2.000110411751897743e+00
3.465000000000000000e+03,9.997465618468861237e+01,2.000110080741320129e+00
3.466000000000000000e+03,9.997473200005710225e+01,2.000109751396014879e+00
3.467000000000000000e+03,9.997480743481560239e+01,2.000109423704343747e+00
3.468000000000000000e+03,9.997488249161834517e+01,2.000109097654772849e+00
3.469000000000000000e+03,9.997495717309604402e+01,2.000108773235871773e+00
3.470000000000000000e+03,9.997503148185607813e+01,2.000108450436309138e+00
3.471000000000000000e+03,9.997510542048280513e+01,2.000108129244855260e+00
3.472000000000000000e+03,9.997517899153777421e+01,2.000107809650379043e+00
3.473000000000000000e+03,9.997525219755998194e+01,2.000107491641847535e+00
3.474000000000000000e+03,9.997532504106609963e+01,2.000107175208325039e+00
3.475000000000000000e+03,9.997539752455074336e+01,2.000106860338970893e+00
3.476000000000000000e+03,9.997546965048667289e+01,2.000106547023040804e+00
3.477000000000000000e+03,9.997554142132503330e+01,2.000106235249883291e+00
3.478000000000000000e+03,9.997561283949558231e+01,2.000105925008939689e+00
3.479000000000000000e+03,9.997568390740694610e+01,2.000105616289744148e+00
3.480000000000000000e+03,9.997575462744677566e+01,2.000105309081920968e+00
3.481000000000000000e+03,9.997582500198207356e+01,2.000105003375185486e+00
3.482000000000000000e+03,9.997589503335926508e+01,2.000104699159340971e+00
3.483000000000000000e+03,9.997596472390458189e+01,2.000104396424279507e+00
3.484000000000000000e+03,9.997603407592411884e+01,2.000104095159980666e+00
3.485000000000000000e+03,9.997610309170414666e+01,2.000103795356508840e+00
3.486000000000000000e+03,9.997617177351128248e+01,2.000103497004015907e+00
3.487000000000000000e+03,9.997624012359268875e+01,2.000103200092736788e+00
3.488000000000000000e+03,9.997630814417631484e+01,2.000102904612990340e+00
3.489000000000000000e+03,9.997637583747102497e+01,2.000102610555178462e+00
3.490000000000000000e+03,9.997644320566683973e+01,2.000102317909785210e+00
3.491000000000000000e+03,9.997651025093517774e+01,2.000102026667374577e+00
3.492000000000000000e+03,9.997657697542892663e+01,2.000101736818592268e+00
3.493000000000000000e+03,9.997664338128276995e+01,2.000101448354162148e+00
3.494000000000000000e+03,9.997670947061328661e+01,2.000101161264887129e+00
3.495000000000000000e+03,9.997677524551912143e+01,2.000100875541647838e+00
3.496000000000000000e+03,9.997684070808126933e+01,2.000100591175402620e+00
3.497000000000000000e+03,9.997690586036316063e+01,2.000100308157184426e+00
3.498000000000000000e+03,9.997697070441088840e+01,2.000100026478103477e+00
3.499000000000000000e+03,9.997703524225333638e+01,2.000099746129343270e+00
3.500000000000000000e+03,9.997709947590244894e+01,2.000099467102161022e+00
3.501000000000000000e+03,9.997716340735327378e+01,2.000099189387888998e+00
3.502000000000000000e+03,9.997722703858424609e+01,2.000098912977929189e+00
3.503000000000000000e+03,9.997729037155731646e+01,2.000098637863757300e+00
3.504000000000000000e+03,9.997735340821807881e+01,2.000098364036919207e+00
3.505000000000000000e+03,9.997741615049598352e+01,2.000098091489031393e+00
3.506000000000000000e+03,9.997747860030450795e+01,2.000097820211778732e+00
3.507000000000000000e+03,9.997754075954128439e+01,2.000097550196916263e+00
3.508000000000000000e+03,9.997760263008824211e+01,2.000097281436266528e+00
3.509000000000000000e+03,9.997766421381182056e+01,2.000097013921719569e+00
3.510000000000000000e+03,9.997772551256311147e+01,2.000096747645231599e+00
3.511000000000000000e+03,9.997778652817792988e+01,2.000096482598826775e+00
3.512000000000000000e+03,9.997784726247711262e+01,2.000096218774592316e+00
3.513000000000000000e+03,9.997790771726653247e+01,2.000095956164681610e+00
3.514000000000000000e+03,9.997796789433733977e+01,2.000095694761312437e+00
3.515000000000000000e+03,9.997802779546601926e+01,2.000095434556765639e+00
3.516000000000000000e+03,9.997808742241464586e+01,2.000095175543384229e+00
3.517000000000000000e+03,9.997814677693091312e+01,2.000094917713574727e+00
3.518000000000000000e+03,9.997820586074837479e+01,2.000094661059804491e+00
3.519000000000000000e+03,9.997826467558648744e+01,2.000094405574602163e+00
3.520000000000000000e+03,9.997832322315085207e+01,2.000094151250557228e+00
3.521000000000000000e+03,9.997838150513327093e+01,2.000093898080318233e+00
3.522000000000000000e+03,9.997843952321188965e+01,2.000093646056593677e+00
3.523000000000000000e+03,9.997849727905139616e+01,2.000093395172150235e+00
3.524000000000000000e+03,9.997855477430306337e+01,2.000093145419813201e+00
3.525000000000000000e+03,9.997861201060493386e+01,2.000092896792465158e+00
3.526000000000000000e+03,9.997866898958196202e+01,2.000092649283045088e+00
3.527000000000000000e+03,9.997872571284607091e+01,2.000092402884549703e+00
3.528000000000000000e+03,9.997878218199635114e+01,2.000092157590030784e+00
3.529000000000000000e+03,9.997883839861916044e+01,2.000091913392595178e+00
3.530000000000000000e+03,9.997889436428823728e+01,2.000091670285405243e+00
3.531000000000000000e+03,9.997895008056480037e+01,2.000091428261677517e+00
3.532000000000000000e+03,9.997900554899776182e+01,2.000091187314681829e+00
3.533000000000000000e+03,9.997906077112371293e+01,2.000090947437741296e+00
3.534000000000000000e+03,9.997911574846713734e+01,2.000090708624232327e+00
3.535000000000000000e+03,9.997917048254051053e+01,2.000090470867583292e+00
3.536000000000000000e+03,9.997922497484439930e+01,2.000090234161274072e+00
3.537000000000000000e+03,9.997927922686754698e+01,2.000089998498836508e+00
3.538000000000000000e+03,9.997933324008707245e+01,2.000089763873851734e+00
3.539000000000000000e+03,9.997938701596849853e+01,2.000089530279952399e+00
3.540000000000000000e+03,9.997944055596586566e+01,2.000089297710821334e+00
3.541000000000000000e+03,9.997949386152193085e+01,2.000089066160188889e+00
3.542000000000000000e+03,9.997954693406812510e+01,2.000088835621836036e+00
3.543000000000000000e+03,9.997959977502482332e+01,2.000088606089591270e+00
3.544000000000000000e+03,9.997965238580131597e+01,2.000088377557331043e+00
3.545000000000000000e+03,9.997970476779600801e+01,2.000088150018979327e+00
3.546000000000000000e+03,9.997975692239641887e+01,2.000087923468508055e+00
3.547000000000000000e+03,9.997980885097942405e+01,2.000087697899934014e+00
3.548000000000000000e+03,9.997986055491122670e+01,2.000087473307321506e+00
3.549000000000000000e+03,9.997991203554749973e+01,2.000087249684780133e+00
3.550000000000000000e+03,9.997996329423354211e+01,2.000087027026464792e+00
3.551000000000000000e+03,9.998001433230426471e+01,2.000086805326575234e+00
3.552000000000000000e+03,9.998006515108438919e+01,2.000086584579355620e+00
3.553000000000000000e+03,9.998011575188849065e+01,2.000086364779094517e+00
3.554000000000000000e+03,9.998016613602109715e+01,2.000086145920123126e+00
3.555000000000000000e+03,9.998021630477678912e+01,2.000085927996817947e+00
3.556000000000000000e+03,9.998026625944028467e+01,2.000085711003595446e+00
3.557000000000000000e+03,9.998031600128655327e+01,2.000085494934917385e+00
3.558000000000000000e+03,9.998036553158087258e+01,2.000085279785285497e+00
3.559000000000000000e+03,9.998041485157892794e+01,2.000085065549244145e+00
3.560000000000000000e+03,9.998046396252692603e+01,2.000084852221378995e+00
3.561000000000000000e+03,9.998051286566165174e+01,2.000084639796315678e+00
3.562000000000000000e+03,9.998056156221055346e+01,2.000084428268722014e+00
3.563000000000000000e+03,9.998061005339185670e+01,2.000084217633304018e+00
3.564000000000000000e+03,9.998065834041462097e+01,2.000084007884809445e+00
3.565000000000000000e+03,9.998070642447882506e+01,2.000083799018023800e+00
3.566000000000000000e+03,9.998075430677546649e+01,2.000083591027772556e+00
3.567000000000000000e+03,9.998080198848664679e+01,2.000083383908919821e+00
3.568000000000000000e+03,9.998084947078562834e+01,2.000083177656368338e+00
3.569000000000000000e+03,9.998089675483690542e+01,2.000082972265057712e+00
3.570000000000000000e+03,9.998094384179634631e+01,2.000082767729966626e+00
3.571000000000000000e+03,9.998099073281117910e+01,2.000082564046110178e+00
3.572000000000000000e+03,9.998103742902016222e+01,2.000082361208540771e+00
3.573000000000000000e+03,9.998108393155359863e+01,2.000082159212347221e+00
3.574000000000000000e+03,9.998113024153342110e+01,2.000081958052655207e+00
3.575000000000000000e+03,9.998117636007329168e+01,2.000081757724626375e+00
3.576000000000000000e+03,9.998122228827865854e+01,2.000081558223457012e+00
3.577000000000000000e+03,9.998126802724682705e+01,2.000081359544380266e+00
3.578000000000000000e+03,9.998131357806703079e+01,2.000081161682663478e+00
3.579000000000000000e+03,9.998135894182051686e+01,2.000080964633608627e+00
3.580000000000000000e+03,9.998140411958061691e+01,2.000080768392552333e+00
3.581000000000000000e+03,9.998144911241281818e+01,2.000080572954865410e+00
3.582000000000000000e+03,9.998149392137477776e+01,2.000080378315952423e+00
3.583000000000000000e+03,9.998153854751649305e+01,2.000080184471251687e+00
3.584000000000000000e+03,9.998158299188028764e+01,2.000079991416234382e+00
3.585000000000000000e+03,9.998162725550091068e+01,2.000079799146404991e+00
3.586000000000000000e+03,9.998167133940560802e+01,2.000079607657299974e+00
3.587000000000000000e+03,9.998171524461417903e+01,2.000079416944488653e+00
3.588000000000000000e+03,9.998175897213903340e+01,2.000079227003572324e+00
3.589000000000000000e+03,9.998180252298527648e+01,2.000079037830184259e+00
3.590000000000000000e+03,9.998184589815075185e+01,2.000078849419988813e+00
3.591000000000000000e+03,9.998188909862612661e+01,2.000078661768682320e+00
3.592000000000000000e+03,9.998193212539494823e+01,2.000078474871991308e+00
3.593000000000000000e+03,9.998197497943367296e+01,2.000078288725672948e+00
3.594000000000000000e+03,9.998201766171177951e+01,2.000078103325515499e+00
3.595000000000000000e+03,9.998206017319181171e+01,2.000077918667336974e+00
3.596000000000000000e+03,9.998210251482942112e+01,2.000077734746985136e+00
3.597000000000000000e+03,9.998214468757342388e+01,2.000077551560337952e+00
3.598000000000000000e+03,9.998218669236592859e+01,2.000077369103302249e+00
3.599000000000000000e+03,9.998222853014226530e+01,2.000077187371813725e+00
3.600000000000000000e+03,9.998227020183118441e+01,2.000077006361837828e+00
3.601000000000000000e+03,9.998231170835481407e+01,2.000076826069367986e+00
3.602000000000000000e+03,9.998235305062875966e+01,2.000076646490426047e+00
3.603000000000000000e+03,9.998239422956214639e+01,2.000076467621062726e+00
3.604000000000000000e+03,9.998243524605769039e+01,2.000076289457355383e+00
3.605000000000000000e+03,9.998247610101174132e+01,2.000076111995409800e+00
3.606000000000000000e+03,9.998251679531431080e+01,2.000075935231359292e+00
3.607000000000000000e+03,9.998255732984921451e+01,2.000075759161363820e+00
3.608000000000000000e+03,9.998259770549400116e+01,2.000075583781610877e+00
3.609000000000000000e+03,9.998263792312012299e+01,2.000075409088314604e+00
3.610000000000000000e+03,9.998267798359287895e+01,2.000075235077714897e+00
3.611000000000000000e+03,9.998271788777155678e+01,2.000075061746078742e+00
3.612000000000000000e+03,9.998275763650946146e+01,2.000074889089699326e+00
3.613000000000000000e+03,9.998279723065391522e+01,2.000074717104894262e+00
3.614000000000000000e+03,9.998283667104638539e+01,2.000074545788008695e+00
3.615000000000000000e+03,9.998287595852245602e+01,2.000074375135412197e+00
3.616000000000000000e+03,9.998291509391194154e+01,2.000074205143498762e+00
3.617000000000000000e+03,9.998295407803891521e+01,2.000074035808689032e+00
3.618000000000000000e+03,9.998299291172173753e+01,2.000073867127426741e+00
3.619000000000000000e+03,9.998303159577311305e+01,2.000073699096181379e+00
3.620000000000000000e+03,9.998307013100016150e+01,2.000073531711446417e+00
3.621000000000000000e+03,9.998310851820443190e+01,2.000073364969739753e+00
3.622000000000000000e+03,9.998314675818198793e+01,2.000073198867601931e+00
3.623000000000000000e+03,9.998318485172337944e+01,2.000073033401598810e+00
3.624000000000000000e+03,9.998322279961379877e+01,2.000072868568318896e+00
3.625000000000000000e+03,9.998326060263300974e+01,2.000072704364374676e+00
3.626000000000000000e+03,9.998329826155548972e+01,2.000072540786401287e+00
3.627000000000000000e+03,9.998333577715041542e+01,2.000072377831056958e+00
3.628000000000000000e+03,9.998337315018170557e+01,2.000072215495022565e+00
3.629000000000000000e+03,9.998341038140812032e+01,2.000072053775001635e+00
3.630000000000000000e+03,9.998344747158323287e+01,2.000071892667720785e+00
3.631000000000000000e+03,9.998348442145550052e+01,2.000071732169927508e+00
3.632000000000000000e+03,9.998352123176833572e+01,2.000071572278392829e+00
3.633000000000000000e+03,9.998355790326012027e+01,2.000071412989907760e+00
3.634000000000000000e+03,9.998359443666421953e+01,2.000071254301286849e+00
3.635000000000000000e+03,9.998363083270908191e+01,2.000071096209365518e+00
3.636000000000000000e+03,9.998366709211825309e+01,2.000070938710999613e+00
3.637000000000000000e+03,9.998370321561037599e+01,2.000070781803067188e+00
3.638000000000000000e+03,9.998373920389929026e+01,2.000070625482467612e+00
3.639000000000000000e+03,9.998377505769407492e+01,2.000070469746118906e+00
3.640000000000000000e+03,9.998381077769900571e+01,2.000070314590962628e+00
3.641000000000000000e+03,9.998384636461371144e+01,2.000070160013958542e+00
3.642000000000000000e+03,9.998388181913308870e+01,2.000070006012087731e+00
3.643000000000000000e+03,9.998391714194742974e+01,2.000069852582351260e+00
3.644000000000000000e+03,9.998395233374246516e+01,2.000069699721769734e+00
3.645000000000000000e+03,9.998398739519929279e+01,2.000069547427384631e+00
3.646000000000000000e+03,9.998402232699453407e+01,2.000069395696255636e+00
3.647000000000000000e+03,9.998405712980033400e+01,2.000069244525463308e+00
3.648000000000000000e+03,9.998409180428437537e+01,2.000069093912106410e+00
3.649000000000000000e+03,9.998412635110990720e+01,2.000068943853303693e+00
3.650000000000000000e+03,9.998416077093581578e+01,2.000068794346192558e+00
3.651000000000000000e+03,9.998419506441666726e+01,2.000068645387929500e+00
3.652000000000000000e+03,9.998422923220267933e+01,2.000068496975688781e+00
3.653000000000000000e+03,9.998426327493982058e+01,2.000068349106665089e+00
3.654000000000000000e+03,9.998429719326981058e+01,2.000068201778069987e+00
3.655000000000000000e+03,9.998433098783017670e+01,2.000068054987133692e+00
3.656000000000000000e+03,9.998436465925423988e+01,2.000067908731104627e+00
3.657000000000000000e+03,9.998439820817119994e+01,2.000067763007249866e+00
3.658000000000000000e+03,9.998443163520617816e+01,2.000067617812852472e+00
3.659000000000000000e+03,9.998446494098018889e+01,2.000067473145215491e+00
3.660000000000000000e+03,9.998449812611019638e+01,2.000067329001658401e+00
3.661000000000000000e+03,9.998453119120917165e+01,2.000067185379517554e+00
3.662000000000000000e+03,9.998456413688612088e+01,2.000067042276147955e+00
3.663000000000000000e+03,9.998459696374607120e+01,2.000066899688920152e+00
3.664000000000000000e+03,9.998462967239015597e+01,2.000066757615223345e+00
3.665000000000000000e+03,9.998466226341561480e+01,2.000066616052462720e+00
3.666000000000000000e+03,9.998469473741583613e+01,2.000066474998059896e+00
